"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance","prevalence"
"417","studySEEM","Simonsiella","Genus","`Simonsiella`~study",-0.142569079268926,0.385765610258899,-0.369574361937664,0.712330048197482,1,1.42199362763195e-05,0.046875
"418","studyBEECH children","Mycoplasma","Genus","`Mycoplasma`~study",-3.31023808243217,0.534063223929841,-6.19821387077391,7.75810385061049e-09,9.94739502410971e-07,5.52549301843095e-05,0.1640625
"419","studyBEED","Mycoplasma","Genus","`Mycoplasma`~study",-1.39930443601545,0.706281997892358,-1.9812262526741,0.0497786179566441,1,5.52549301843095e-05,0.1640625
"420","studySEEM","Mycoplasma","Genus","`Mycoplasma`~study",-3.13712161402797,0.607209670445418,-5.1664552900265,9.24576280543939e-07,9.02709718359689e-05,5.52549301843095e-05,0.1640625
"421","studyBEECH children","Paucibacter","Genus","`Paucibacter`~study",0.364723046344325,0.291952323663531,1.24925550092439,0.213924682800269,1,2.29331109094433e-05,0.0234375
"422","studyBEED","Paucibacter","Genus","`Paucibacter`~study",0.259587221376784,0.38609786483535,0.672335293766734,0.502621144795309,1,2.29331109094433e-05,0.0234375
"423","studySEEM","Paucibacter","Genus","`Paucibacter`~study",1.42130139390371e-14,0.331938741134505,4.28181835312734e-14,0.999999999999966,1,2.29331109094433e-05,0.0234375
"424","studyBEECH children","Pseudarthrobacter","Genus","`Pseudarthrobacter`~study",0.169796719753213,0.184896228471917,0.918335225961644,0.360226223939609,1,7.13329467216149e-06,0.0078125
"425","studyBEED","Pseudarthrobacter","Genus","`Pseudarthrobacter`~study",-1.58858134649305e-18,0.244519509669631,-6.49674681844149e-18,1,1,7.13329467216149e-06,0.0078125
"426","studySEEM","Pseudarthrobacter","Genus","`Pseudarthrobacter`~study",1.45375209259361e-14,0.210220013149196,6.91538389145597e-14,0.999999999999945,1,7.13329467216149e-06,0.0078125
"427","studyBEECH children","Blastococcus","Genus","`Blastococcus`~study",0.240449356091302,0.196101752680344,1.22614587990576,0.222467200341646,1,2.4573920080971e-06,0.0234375
"428","studyBEED","Blastococcus","Genus","`Blastococcus`~study",2.68688778627203e-15,0.25933846680943,1.03605447326348e-14,0.999999999999992,1,2.4573920080971e-06,0.0234375
"429","studySEEM","Blastococcus","Genus","`Blastococcus`~study",0.117667625092317,0.222960270026836,0.527751536532288,0.598614894307057,1,2.4573920080971e-06,0.0234375
"430","studyBEECH children","Blastomonas","Genus","`Blastomonas`~study",0.289415841010582,0.222496630477609,1.30076505153954,0.195751001174325,1,6.99004336117601e-06,0.015625
"431","studyBEED","Blastomonas","Genus","`Blastomonas`~study",-1.21957350404289e-18,0.294244871499872,-4.14475704479158e-18,1,1,6.99004336117601e-06,0.015625
"432","studySEEM","Blastomonas","Genus","`Blastomonas`~study",1.53867772350756e-14,0.252970246993216,6.08244543299524e-14,0.999999999999952,1,6.99004336117601e-06,0.015625
"433","studyBEECH children","Selenomonas","Genus","`Selenomonas`~study",-6.42936060016878,0.468657660393331,-13.7186717374316,1.25647268541685e-26,1.4857386138847e-23,0.000148262048308784,0.21875
"434","studyBEED","Selenomonas","Genus","`Selenomonas`~study",-6.19338563935488,0.619785175010745,-9.99279409877382,1.31692288357326e-17,5.83957137213072e-15,0.000148262048308784,0.21875
"435","studySEEM","Selenomonas","Genus","`Selenomonas`~study",-6.42117687010753,0.532846020411506,-12.0507175133795,1.29124869650509e-22,9.1611607834806e-20,0.000148262048308784,0.21875
"436","studyBEECH children","Pseudoxanthomonas","Genus","`Pseudoxanthomonas`~study",-0.112471293085197,0.21469385977598,-0.523868233598084,0.601305268886519,1,4.7715254839728e-06,0.015625
"437","studyBEED","Pseudoxanthomonas","Genus","`Pseudoxanthomonas`~study",-0.25361529069683,0.283925950006474,-0.893244491005654,0.373456568504682,1,4.7715254839728e-06,0.015625
"438","studySEEM","Pseudoxanthomonas","Genus","`Pseudoxanthomonas`~study",-0.253615290696816,0.244098792053042,-1.03898625865263,0.300832832545536,1,4.7715254839728e-06,0.015625
"439","studyBEECH children","Lachnospiraceae NK4A136 group","Genus","`Lachnospiraceae NK4A136 group`~study",-2.45893411709713,0.704961735482507,-3.48803912798774,0.000674005826666535,0.0320219297832145,0.000512130992105935,0.21875
"440","studyBEED","Lachnospiraceae NK4A136 group","Genus","`Lachnospiraceae NK4A136 group`~study",-1.80474567167764,0.932289962432719,-1.9358201250696,0.0551656946288494,1,0.000512130992105935,0.21875
"441","studySEEM","Lachnospiraceae NK4A136 group","Genus","`Lachnospiraceae NK4A136 group`~study",0.592704840975425,0.801514809293807,0.739480835666207,0.461012695832331,1,0.000512130992105935,0.21875
"442","studyBEECH children","Tyzzerella","Genus","`Tyzzerella`~study",0.323916716677275,0.289965226861166,1.11708814254602,0.266116443822226,1,1.16713748297384e-05,0.0546875
"443","studyBEED","Tyzzerella","Genus","`Tyzzerella`~study",3.24569920620895e-15,0.383469991136703,8.46402399464914e-15,0.999999999999993,1,1.16713748297384e-05,0.0546875
"444","studySEEM","Tyzzerella","Genus","`Tyzzerella`~study",0.585264579811777,0.329679487285066,1.7752532456037,0.0783094233327276,1,1.16713748297384e-05,0.0546875
"445","studyBEECH children","Psychrobacter","Genus","`Psychrobacter`~study",-0.0791953160340516,0.246698828979593,-0.321020234922164,0.748735475913936,1,1.22157746449044e-05,0.015625
"446","studyBEED","Psychrobacter","Genus","`Psychrobacter`~study",-0.257495173603803,0.326251526040859,-0.789253545350635,0.431470352219946,1,1.22157746449044e-05,0.015625
"447","studySEEM","Psychrobacter","Genus","`Psychrobacter`~study",-0.257495173603789,0.280487230597342,-0.918028150712648,0.360386323381425,1,1.22157746449044e-05,0.015625
"448","studyBEECH children","Ornithinimicrobium","Genus","`Ornithinimicrobium`~study",0.181155928368132,0.197265577151778,0.918335225961645,0.360226223939609,1,1.08273375991508e-05,0.0078125
"449","studyBEED","Ornithinimicrobium","Genus","`Ornithinimicrobium`~study",1.34920362807995e-18,0.260877588464038,5.17178817859986e-18,1,1,1.08273375991508e-05,0.0078125
"450","studySEEM","Ornithinimicrobium","Genus","`Ornithinimicrobium`~study",1.40944041648924e-14,0.224283494398206,6.28419144382887e-14,0.99999999999995,1,1.08273375991508e-05,0.0078125
"451","studyBEECH children","Chryseobacterium","Genus","`Chryseobacterium`~study",-0.730882516345717,0.420148472416645,-1.73958151541469,0.0844138793808358,1,4.30285618776354e-05,0.0703125
"452","studyBEED","Chryseobacterium","Genus","`Chryseobacterium`~study",-0.999966250059691,0.555633283127604,-1.79968745650185,0.0743415923231106,1,4.30285618776354e-05,0.0703125
"453","studySEEM","Chryseobacterium","Genus","`Chryseobacterium`~study",-0.428564198250972,0.477692909833783,-0.897154195569063,0.371375187634778,1,4.30285618776354e-05,0.0703125
"454","studyBEECH children","Butyricicoccus","Genus","`Butyricicoccus`~study",-0.921859763680696,0.319973613511842,-2.88104932642072,0.00467183956699261,0.16853797548649,2.96105981428186e-05,0.03125
"455","studyBEED","Butyricicoccus","Genus","`Butyricicoccus`~study",-0.921859763680695,0.42315514886243,-2.17853845370648,0.0312573302614182,0.82542706253845,2.96105981428186e-05,0.03125
"456","studySEEM","Butyricicoccus","Genus","`Butyricicoccus`~study",-0.771260474326121,0.363797887040578,-2.12002461201787,0.035996862553812,0.905641156603543,2.96105981428186e-05,0.03125
"457","studyBEECH children","Brevibacterium","Genus","`Brevibacterium`~study",0.0701537682996799,0.28034712990447,0.250238938859781,0.802816697990702,1,8.67577050916662e-06,0.0390625
"458","studyBEED","Brevibacterium","Genus","`Brevibacterium`~study",0.0267910033714302,0.370750357149342,0.0722615713102024,0.942510172322351,1,8.67577050916662e-06,0.0390625
"459","studySEEM","Brevibacterium","Genus","`Brevibacterium`~study",-0.0134273614945773,0.318744075105937,-0.0421258387002633,0.966466138287579,1,8.67577050916662e-06,0.0390625
"460","studyBEECH children","Kocuria","Genus","`Kocuria`~study",-0.67569223387214,0.466924992762523,-1.44711087293585,0.150389215693752,1,6.11544858566744e-05,0.1015625
"461","studyBEED","Kocuria","Genus","`Kocuria`~study",-0.0332040448969671,0.617493775975693,-0.05377227461848,0.957203135751683,1,6.11544858566744e-05,0.1015625
"462","studySEEM","Kocuria","Genus","`Kocuria`~study",1.23014461357854,0.53087604289957,2.31719745132907,0.0221326703586861,0.645316574120234,6.11544858566744e-05,0.1015625
"463","studyBEECH children","Haematobacter","Genus","`Haematobacter`~study",-0.0571459018164328,0.259653622158104,-0.220085132421671,0.826166776037964,1,1.10468210360717e-05,0.0234375
"464","studyBEED","Haematobacter","Genus","`Haematobacter`~study",-0.233222837112576,0.343383836970404,-0.679189909374438,0.498283343468859,1,1.10468210360717e-05,0.0234375
"465","studySEEM","Haematobacter","Genus","`Haematobacter`~study",-0.0505733579811163,0.295216340081289,-0.171309480929107,0.864259665849055,1,1.10468210360717e-05,0.0234375
"466","studyBEECH children","Glutamicibacter","Genus","`Glutamicibacter`~study",0.176076935296144,0.191734924587874,0.918335225961645,0.360226223939609,1,8.98438651844425e-06,0.0078125
"467","studyBEED","Glutamicibacter","Genus","`Glutamicibacter`~study",-6.05339323149141e-19,0.253563472517729,-2.38732857354609e-18,1,1,8.98438651844425e-06,0.0078125
"468","studySEEM","Glutamicibacter","Genus","`Glutamicibacter`~study",1.37926021616327e-14,0.217995351777253,6.32701663094445e-14,0.99999999999995,1,8.98438651844425e-06,0.0078125
"469","studyBEECH children","Mycobacterium","Genus","`Mycobacterium`~study",0.115628594564372,0.436261330003818,0.265044336071134,0.791415397337582,1,2.30063678198628e-05,0.0859375
"470","studyBEED","Mycobacterium","Genus","`Mycobacterium`~study",1.2931729915863,0.576942035984023,2.24142619350085,0.0267770226439382,0.757890231032741,2.30063678198628e-05,0.0859375
"471","studySEEM","Mycobacterium","Genus","`Mycobacterium`~study",0.372044539926733,0.496012619012497,0.750070715272185,0.454632934871644,1,2.30063678198628e-05,0.0859375
"472","studyBEECH children","Solirubrobacter","Genus","`Solirubrobacter`~study",-0.166732541815776,0.233310185727485,-0.714638931411791,0.476175408755382,1,8.58721425460073e-06,0.0234375
"473","studyBEED","Solirubrobacter","Genus","`Solirubrobacter`~study",-0.338773921641912,0.30854546188691,-1.09797084543114,0.274344673221174,1,8.58721425460073e-06,0.0234375
"474","studySEEM","Solirubrobacter","Genus","`Solirubrobacter`~study",-0.338773921641898,0.265264850001647,-1.27711576426275,0.20394759417686,1,8.58721425460073e-06,0.0234375
"475","studyBEECH children","Intestinimonas","Genus","`Intestinimonas`~study",-0.18202536082482,0.356319170471437,-0.510849193390258,0.610364972431306,1,2.83840937628778e-05,0.0390625
"476","studyBEED","Intestinimonas","Genus","`Intestinimonas`~study",0.0940076193556689,0.471221017159898,0.199497933946714,0.842200034494622,1,2.83840937628778e-05,0.0390625
"477","studySEEM","Intestinimonas","Genus","`Intestinimonas`~study",0.0242504822307903,0.405121409565113,0.0598597893328385,0.95236367224703,1,2.83840937628778e-05,0.0390625
"478","studyBEECH children","Suttonella","Genus","`Suttonella`~study",-2.36898884711823,0.593424762149544,-3.99206268126917,0.000111407591290994,0.0065867950088386,0.000115879479761674,0.1328125
"479","studyBEED","Suttonella","Genus","`Suttonella`~study",-2.42341666713187,0.784785785333979,-3.0879976579858,0.00248702901387059,0.102264568039379,0.000115879479761674,0.1328125
"480","studySEEM","Suttonella","Genus","`Suttonella`~study",-2.02582744161663,0.674701492470321,-3.00255366888156,0.00323872535116453,0.125792696323931,0.000115879479761674,0.1328125
"481","studyBEECH children","[Ruminococcus] torques group","Genus","`[Ruminococcus] torques group`~study",-2.33626508173865,0.559715088498087,-4.17402555290705,5.5879234266164e-05,0.00364833500384583,0.000194148087848301,0.1015625
"482","studyBEED","[Ruminococcus] torques group","Genus","`[Ruminococcus] torques group`~study",-1.82300745859727,0.740205790704021,-2.46283868822937,0.0151567569516451,0.480063710277047,0.000194148087848301,0.1015625
"483","studySEEM","[Ruminococcus] torques group","Genus","`[Ruminococcus] torques group`~study",-2.54205279722321,0.636374869494663,-3.99458388298994,0.00011036316976693,0.00656149802951539,0.000194148087848301,0.1015625
"484","studyBEECH children","Pedomicrobium","Genus","`Pedomicrobium`~study",0.312355776640396,0.239020798205244,1.30681421443577,0.1936942141279,1,9.63011985307551e-06,0.015625
"485","studyBEED","Pedomicrobium","Genus","`Pedomicrobium`~study",-1.40548584444535e-18,0.316097569220386,-4.4463671388293e-18,1,1,9.63011985307551e-06,0.015625
"486","studySEEM","Pedomicrobium","Genus","`Pedomicrobium`~study",1.44515674383862e-14,0.271757600232876,5.31781537149366e-14,0.999999999999958,1,9.63011985307551e-06,0.015625
"487","studyBEECH children","Agathobacter","Genus","`Agathobacter`~study",-3.61216148402858,0.658789211333884,-5.48303072042551,2.24232507349758e-07,2.48576007554031e-05,0.000578949133722386,0.1171875
"488","studyBEED","Agathobacter","Genus","`Agathobacter`~study",-2.7409651188005,0.871228235763993,-3.14609307444783,0.00207200240254978,0.0871568652590464,0.000578949133722386,0.1171875
"489","studySEEM","Agathobacter","Genus","`Agathobacter`~study",-3.66415458001167,0.74901839704206,-4.89194203304183,3.03404318365958e-06,0.000271335529104242,0.000578949133722386,0.1171875
"490","studyBEECH children","Pedobacter","Genus","`Pedobacter`~study",0.148347835833198,0.272256909203436,0.544881803981509,0.586813460126673,1,9.2318512066177e-06,0.0234375
"491","studyBEED","Pedobacter","Genus","`Pedobacter`~study",6.33829939325709e-15,0.360051291974865,1.76038790431547e-14,0.999999999999986,1,9.2318512066177e-06,0.0234375
"492","studySEEM","Pedobacter","Genus","`Pedobacter`~study",0.533911517479369,0.30954580039689,1.72482235841935,0.0870510890352935,1,9.2318512066177e-06,0.0234375
"493","studyBEECH children","Phascolarctobacterium","Genus","`Phascolarctobacterium`~study",-3.74314302072642,0.541361146496269,-6.91431781713987,2.20336143484601e-10,3.34980535121524e-08,0.000396068741918624,0.09375
"494","studyBEED","Phascolarctobacterium","Genus","`Phascolarctobacterium`~study",-3.74314302072641,0.715933273433767,-5.22834062841291,7.0358946036244e-07,6.99789490235667e-05,0.000396068741918624,0.09375
"495","studySEEM","Phascolarctobacterium","Genus","`Phascolarctobacterium`~study",-3.7431430207264,0.615507132165191,-6.08139666482663,1.3632520623435e-08,1.70682543439993e-06,0.000396068741918624,0.09375
"496","studyBEECH children","Ornithobacterium","Genus","`Ornithobacterium`~study",-3.2118766518042,0.613357114262322,-5.23655237237622,6.78449439151751e-07,6.81151144663382e-05,0.000297650636583888,0.1015625
"497","studyBEED","Ornithobacterium","Genus","`Ornithobacterium`~study",-3.36335241908709,0.811145700868542,-4.14642204906683,6.21272626466842e-05,0.00403153318560345,0.000297650636583888,0.1015625
"498","studySEEM","Ornithobacterium","Genus","`Ornithobacterium`~study",-2.79374015987001,0.69736382235056,-4.00614438307587,0.000105692721485236,0.0063548262760822,0.000297650636583888,0.1015625
"499","studyBEECH children","Ferrovibrio","Genus","`Ferrovibrio`~study",0.294961631027873,0.224986636338994,1.31101844903999,0.192274213590388,1,6.33539780985133e-06,0.015625
"500","studyBEED","Ferrovibrio","Genus","`Ferrovibrio`~study",3.54716535956581e-18,0.297537826782585,1.19217290719736e-17,1,1,6.33539780985133e-06,0.015625
"501","studySEEM","Ferrovibrio","Genus","`Ferrovibrio`~study",1.29591892450688e-14,0.255801289406833,5.0661156849988e-14,0.99999999999996,1,6.33539780985133e-06,0.015625
"502","studyBEECH children","Massilia","Genus","`Massilia`~study",0.678520892119486,0.413972567832196,1.63904795835294,0.103738058107156,1,2.91981040301115e-05,0.0703125
"503","studyBEED","Massilia","Genus","`Massilia`~study",1.53099019160799e-15,0.54746584145918,2.79650359103208e-15,0.999999999999998,1,2.91981040301115e-05,0.0703125
"504","studySEEM","Massilia","Genus","`Massilia`~study",0.798156610119246,0.47067114008931,1.69578404566678,0.0924361741236066,1,2.91981040301115e-05,0.0703125
"505","studyBEECH children","Anaerococcus","Genus","`Anaerococcus`~study",-0.30441714693075,0.387322062525927,-0.785953541983867,0.433394021334079,1,1.65159741737189e-05,0.0703125
"506","studyBEED","Anaerococcus","Genus","`Anaerococcus`~study",-0.282276261246444,0.512221377341155,-0.551082546987178,0.582568678152762,1,1.65159741737189e-05,0.0703125
"507","studySEEM","Anaerococcus","Genus","`Anaerococcus`~study",0.0111275937870442,0.440370524321112,0.0252687070829703,0.979881253848197,1,1.65159741737189e-05,0.0703125
"508","studyBEECH children","Actinomycetospora","Genus","`Actinomycetospora`~study",0.163728689422628,0.178288586557461,0.918335225961644,0.360226223939609,1,5.70791149149358e-06,0.0078125
"509","studyBEED","Actinomycetospora","Genus","`Actinomycetospora`~study",-1.8671260451376e-19,0.235781108814469,-7.91889585440369e-19,1,1,5.70791149149358e-06,0.0078125
